ICD,LG,RF_500,PV_no_time_no_corr,PV_with_time_no_corr,PV_with_time_with_corr
ICD_42741,0.47975277067348676,0.5820150926715292,0.6065170029364402,0.601993937671687,0.6058302548072368
ICD_42741,0.48227874080389,0.5227297843453,0.63783903255344,0.6419516276720029,0.6230068516939787
ICD_42741,0.4532537652742257,0.49051971835433045,0.6017492343153042,0.5946686242935177,0.5621625461778915
ICD_42741,0.4893040952290739,0.5252399671623883,0.5878800795680591,0.5853067474977109,0.6064854283098102
ICD_42741,0.5158465157399513,0.6127095765842568,0.6529080231126267,0.6570048309178744,0.640175554924063
ICD_42741,0.4996447854504121,0.5588472103817372,0.6318951090903351,0.642559439234631,0.6186811278456633
ICD_42831,0.5616415648384958,0.5216246724132487,0.5604654099965268,0.5533216507214802,0.5725269173692021
ICD_42831,0.6282916548261817,0.6036081904581478,0.5575210760632755,0.5580894193426162,0.5481276246408386
ICD_42831,0.5787550124719776,0.5481986675507562,0.6258090998073949,0.6142369991474851,0.6267484449496384
ICD_42831,0.6056447538757854,0.5030587919547852,0.5713586561838906,0.5659041394335512,0.597352467557071
ICD_42831,0.5171765968867418,0.49017239746139996,0.599207476871586,0.5933109153484261,0.6324081967730731
ICD_42831,0.5538544725458622,0.548234189005715,0.5946844116068327,0.596484165324745,0.6066748760695906
ICD_42831,0.634488175302327,0.5402260743266711,0.5925057623693599,0.588558934040605,0.6085140980707903
ICD_42831,0.5161188468946356,0.5101907107448455,0.6733683811688927,0.667969120015156,0.6873875153926304
ICD_42831,0.5500102617536549,0.5808784061128477,0.6255091408544093,0.6207097976066432,0.6178207192699946
ICD_42831,0.5404115752581226,0.6108032585014681,0.5561081115215812,0.5544109753402165,0.5601970256701715
ICD_V1204,0.610838779956427,0.718875311799438,0.5777209434498436,0.5857330049572165,0.686298190773894
ICD_V1204,0.5632913390799155,0.7399711092166334,0.6178759748665972,0.6286271352341258,0.7085504088914147
ICD_V1204,0.5540794417606012,0.7930125351267721,0.6130766316188311,0.6304111016387233,0.7072400618862681
ICD_V1204,0.5769868333806953,0.7631745129613842,0.5491143317230274,0.549248523886205,0.6021202361782072
ICD_V1204,0.5716270405102459,0.7774107227432034,0.513711281614095,0.5587603801585047,0.6391651668719017
ICD_V1204,0.5852120236178207,0.8094431814593793,0.5636149790028733,0.5725979602791196,0.6438382116131476
ICD_V1204,0.4957847873448896,0.7416287771147106,0.566567206592782,0.573608348331281,0.6517871238672602
ICD_V1204,0.5059202424931325,0.7817601275614915,0.6178838685232547,0.6593176723185249,0.7404249944744403
ICD_V1204,0.5444097123551515,0.7766963468156989,0.6234252154968267,0.6600044204477282,0.716475640175555
ICD_V1204,0.5918742698367592,0.7086964415395787,0.5672223800953553,0.5805389788765747,0.6840563922831612
ICD_43811,0.8066054118910043,0.874676360077042,0.7823245240125035,0.7818114363297654,0.8923463105048782
ICD_43811,0.7137089135170976,0.8736501847115659,0.7753465315272647,0.7785987180701588,0.8213428688705756
ICD_43811,0.7306250197341417,0.7684435287802722,0.7218512203593191,0.7270610337532759,0.8111363708124152
ICD_43811,0.7366202519655205,0.7670858198351804,0.6951390862303053,0.7029695936345552,0.766947680843674
ICD_43811,0.6959521328660289,0.8189945060149664,0.7632692368412743,0.769670992390515,0.8506678033532254
ICD_43811,0.8342332101922895,0.8133347541915317,0.7971488112153073,0.7950806731710397,0.8387720627703578
ICD_43811,0.7302658583562249,0.8033926936313978,0.7790407628429794,0.7865792049509015,0.8235136244513909
ICD_43811,0.7466767705471883,0.8292799406397019,0.7456111268984245,0.7396750970919769,0.8181775125509141
ICD_43811,0.7558215717849136,0.8675049730036942,0.8068659025607022,0.8100944081336238,0.8476129582267689
ICD_43811,0.7679028132992327,0.8056858008904044,0.8100707271636512,0.8145464304884595,0.8887389094123963
ICD_V08,0.9305516087272268,0.9804474124593477,0.8314151747655583,0.821658615136876,0.9487780619494174
ICD_V08,0.9467849136433961,0.95866092008462,0.8071421805437151,0.8001247197751886,0.9236367654952481
ICD_V08,0.9602475450727794,0.9663532884973636,0.8133229137065455,0.8043636134002715,0.9285387262795617
ICD_V08,0.9623472577436772,0.9854125224969215,0.8483154936692874,0.8387010198604401,0.9664440655489249
ICD_V08,0.9694752297054088,0.966811120583499,0.8151542420510878,0.8050582551861324,0.9197688737330681
ICD_V08,0.9663730226390073,0.9501278772378516,0.7993748223927252,0.7865318430109564,0.9221606517002936
ICD_V08,0.9808973508888257,0.9697751886583941,0.8327886710239651,0.820190394998579,0.9473572037510657
ICD_V08,0.9742982539231473,0.9545009630261123,0.8157857345836885,0.8099602159704461,0.9104859335038362
ICD_V08,0.9860519086861798,0.9849586372391146,0.814151747655584,0.8064949006977993,0.9381216254617789
ICD_V08,0.9504988791007547,0.9434301095639545,0.866139370401945,0.8581115215812573,0.9556455432414511
ICD_78057,0.7088661551577152,0.6220596128950775,0.5543162514603265,0.5731189416185153,0.6660035995074359
ICD_78057,0.6017965962552493,0.6708029427552019,0.5125824887120709,0.5383789586688138,0.6418174355088251
ICD_78057,0.6017018723753592,0.6081944049761612,0.5954106280193237,0.5940134507909444,0.6518581667771779
ICD_78057,0.6682927599381138,0.6491664298569668,0.5846042120551924,0.5931451485586183,0.6410754317830192
ICD_78057,0.7098449685832464,0.6377995642701525,0.6711502636481324,0.6724053550566764,0.7521549682675002
ICD_78057,0.542562596697294,0.7005896561523159,0.5627782513971773,0.5811783650658331,0.6804805658173092
ICD_78057,0.666050961447381,0.6521383915885195,0.5753449527959331,0.6032884973635187,0.7076347447191438
ICD_78057,0.6083404376243251,0.685477250481513,0.5821098165514194,0.5983391746392599,0.6844195004894067
ICD_78057,0.6597676107480028,0.6989122541125952,0.5690142401566101,0.5660620125667014,0.6373180512140444
ICD_78057,0.640562344100281,0.6971677559912854,0.48449685832465034,0.5242966751918159,0.6240724953427426
ICD_43491,0.5312549335354109,0.524359824445076,0.7204145748476524,0.711352657004831,0.7012724574531907
ICD_43491,0.515337374885542,0.5267792302106028,0.6774572953174829,0.6545183290707587,0.6889978213507625
ICD_43491,0.4785134665782578,0.5423613084525275,0.6425831202046036,0.6245697957121658,0.6558207824192479
ICD_43491,0.4031843010956395,0.5262582488712071,0.7124419816235673,0.688492627324682,0.6855798680180607
ICD_43491,0.46457721574942373,0.5299840548135518,0.6300164188058477,0.6220122509551325,0.6112216223043162
ICD_43491,0.47792933598560194,0.48667156073379436,0.689779293359856,0.6723027375201288,0.6502873291023333
ICD_43491,0.5429217580752108,0.4725221811752076,0.6926210097565596,0.6818303811057435,0.6756812225695432
ICD_43491,0.48125256543841366,0.49332986012440405,0.703490574973951,0.6700925136560261,0.6719396293138834
ICD_43491,0.5298222348520729,0.4653389536168735,0.655836569732563,0.6337027564649048,0.65350004736194
ICD_43491,0.49144327618325917,0.5144098702282845,0.640964920589814,0.6281771968046478,0.6327555176660036
ICD_7070,0.9148984875753844,0.8606966941365918,0.8330096934103753,0.8391746392598907,0.8735436203466894
ICD_7070,0.9209687095450096,0.8411085851409807,0.8801663982823404,0.8847841874269837,0.9067759148748066
ICD_7070,0.8945723216822961,0.8617939124119858,0.8464525906981151,0.8533042846768337,0.8702046035805627
ICD_7070,0.91535631966152,0.8761958889836128,0.8302705945502195,0.8374617157652111,0.8584983107574752
ICD_7070,0.9142591013861261,0.8321571784913643,0.8349673202614379,0.8427978276656879,0.8946591519055288
ICD_7070,0.8893427741466957,0.8335346215780998,0.8551040383947459,0.8607243219348931,0.8859840232389253
ICD_7070,0.9162325155505036,0.8658867733889047,0.8860471724921853,0.8927804616210414,0.8993243029901172
ICD_7070,0.9191650089987686,0.8722806352814878,0.8238767326576363,0.8312809826023807,0.8860945344321304
ICD_7070,0.9139315146348395,0.8167329733825899,0.7767042404723563,0.7821035016260933,0.857953648448107
ICD_7070,0.9150721480218496,0.9101622935808784,0.8703782640270279,0.8751855009314515,0.9033816425120773
ICD_V707,0.629720873885081,0.68011073981023,0.7698856013854672,0.7768698522656129,0.7824800188631689
ICD_V707,0.609199047084746,0.6677927653242921,0.7458269304258035,0.7384605377629258,0.7709100665902383
ICD_V707,0.530437186460798,0.5839492320576303,0.6968396061500435,0.6956931808018474,0.6892943386101422
ICD_V707,0.6266962623281378,0.6637111658576643,0.7427779268401753,0.7647714060378402,0.7591368474115991
ICD_V707,0.643583676854404,0.6624061923230156,0.673927360538576,0.6993032010472311,0.7012057792846631
ICD_V707,0.6456895219975446,0.634026066947988,0.7340293192184794,0.736517306144352,0.7296224927027181
ICD_V707,0.549178395167126,0.6078127667878137,0.7314518948540951,0.738631281963721,0.7181745005732126
ICD_V707,0.6922539047572587,0.6055036547389646,0.6963680269287996,0.6953760844289419,0.7200933401631014
ICD_V707,0.6498036441690855,0.6156019546145652,0.6895138668683074,0.6936849037734468,0.6790903399435732
ICD_V707,0.5535039149206039,0.6816758949841859,0.6850176029140344,0.716231268954639,0.7115805221520274
ICD_27541,0.5761641095689928,0.5424258685594882,0.5253555138180843,0.5221357660316608,0.5352261547592914
ICD_27541,0.5126797895780991,0.48148238488995126,0.6086949451585888,0.617923262677757,0.6225984015090535
ICD_27541,0.43264954346252976,0.5831280337585677,0.544755307298908,0.5472920782821508,0.5625045735053784
ICD_27541,0.5228065468204991,0.5423689538258898,0.5518371262937939,0.5453813693684904,0.5594393085672935
ICD_27541,0.47615679196038735,0.5310713792066086,0.48443382036083943,0.5050694766283712,0.5285752616045076
ICD_27541,0.5007398915367791,0.53571806067110606,0.5692042507175321,0.5721556861884204,0.5775381938515827
ICD_27541,0.5132326755616264,0.5741192444975648,0.5756843996715206,0.5952061532957696,0.6153051849322309
ICD_27541,0.49948776739761447,0.5616955712206585,0.5116553243733282,0.526705206071989,0.5452431478726085
ICD_27541,0.46535925392914923,0.5461131302290412,0.5456252896553406,0.5460480848192144,0.6012472457334277
ICD_27541,0.546133456919612,0.5441861599629241,0.547487214511631,0.5799042206340302,0.605320714523827
ICD_53550,0.5088908944556918,0.5819490857054581,0.6577717068728606,0.6536088006439494,0.7047670154726768
ICD_53550,0.5584392353912074,0.5817458187997495,0.6515110861770372,0.6495353318535503,0.6793261295541949
ICD_53550,0.528843573920043,0.5609190916408517,0.5856526087274679,0.5665943036482344,0.5834085420884455
ICD_53550,0.45679765186070526,0.6279524518054166,0.5265913766047922,0.5259246611540681,0.5934092738493061
ICD_53550,0.5026790578172387,0.6199396703823857,0.6133863453423422,0.620183590669236,0.6551211064224212
ICD_53550,0.46100121147075795,0.6415062890780625,0.6170614109975527,0.6135083054857673,0.6486409574684326
ICD_53550,0.5384377718694864,0.6603125431942174,0.632859314909221,0.6310705661389858,0.7173451715979218
ICD_53550,0.5613337561284972,0.5986982787358425,0.5678382971111708,0.5752046897740485,0.6072558154661724
ICD_53550,0.5084518379393614,0.6101991202608321,0.607296468847314,0.6207608686814482,0.6637071005195502
ICD_53550,0.550056508199787,0.5663625793757268,0.5814165264125017,0.5834004114122172,0.61138619899017
ICD_27542,0.5831036417298827,0.6295948484035419,0.6137278337439325,0.6248099454431625,0.6603166085323317
ICD_27542,0.5460236927905294,0.4768438341016822,0.6643494239415892,0.6691790456212244,0.6531372214227058
ICD_27542,0.5803351464741322,0.5546178175638868,0.6339732175525038,0.6189802505874414,0.645128505337789
ICD_27542,0.5369335967672432,0.6559097820165702,0.6446975794976868,0.6379735102568481,0.6640241968924555
ICD_27542,0.517383385776195,0.5452350171963802,0.5237375092486442,0.5319494922392696,0.546153783610183
ICD_27542,0.5375271361319122,0.5753876299891862,0.5861567106536251,0.591791269279866,0.6211755331690937
ICD_27542,0.582754022652064,0.6327414201039101,0.654210470684847,0.6440064720182778,0.6492019741281883
ICD_27542,0.5508492491320502,0.5693384068752998,0.6303306746022066,0.6239399630867299,0.6573976957663569
ICD_27542,0.5473286663251783,0.6379328568757063,0.6913513996959127,0.6779845679765186,0.7016123130960802
ICD_27542,0.523042336431121,0.6693213324552203,0.6416892292932003,0.6434210633298372,0.6487629176118578
ICD_45341,0.6112561081705166,0.6193664577082876,0.4794741078615508,0.47746583083315036,0.5163467245570814
ICD_45341,0.5362506199640624,0.5867624460326365,0.5998325080696961,0.615784894829703,0.6498686895789122
ICD_45341,0.5225179078143929,0.5933889471587352,0.5315754811327659,0.5361286598206373,0.5438284102088771
ICD_45341,0.552959159613305,0.6113170882422292,0.530632322690278,0.5280955517070355,0.5487393386507956
ICD_45341,0.5073216739436219,0.5546422095925718,0.5371612557016368,0.5448203527087347,0.5667975705539431
ICD_45341,0.6141994129651763,0.5992430340431414,0.4865234041515233,0.497930742899887,0.5670170988121082
ICD_45341,0.5144604076721061,0.6997666495922467,0.46205006870421417,0.4810677204023059,0.5301444821165776
ICD_45341,0.5498288492653933,0.5920392549048306,0.5500402468473303,0.544730915270223,0.5943524322917937
ICD_45341,0.5523737509248644,0.6383637827158085,0.5527802847362815,0.555097527461359,0.5552113569285557
ICD_45341,0.5824653836459579,0.5709238887398265,0.46703417323218777,0.48303534404956466,0.5322178045548048
ICD_34831,0.524802627834557,0.5739485002967697,0.6343065752778659,0.6235009065703996,0.6432665804814985
ICD_34831,0.4895236236797814,0.5886162402126985,0.63977852037954,0.6469741688416225,0.6529746078981389
ICD_34831,0.5418038718280199,0.5978120350269532,0.5866526819035539,0.5967672431316113,0.5920921043003147
ICD_34831,0.5860916652437983,0.5683180070086429,0.6103617337853989,0.6051824930279451,0.6116545113057053
ICD_34831,0.550723223650511,0.5880674195672855,0.616638615833679,0.6002227805286566,0.6164678716328837
ICD_34831,0.5401818019204657,0.5926490556219561,0.58608353456757,0.5796684310234083,0.5866933352846956
ICD_34831,0.5608459155547967,0.6059142538884958,0.6434048019773806,0.636070932019416,0.6188257677391028
ICD_34831,0.5148669414835232,0.5977347936027839,0.6703092096169638,0.6709434023627745,0.6920506378515501
ICD_34831,0.46491206673659047,0.6402094462196422,0.6525924661154069,0.6565602361148377,0.6477384524070867
ICD_34831,0.5353155921978031,0.6208462407818459,0.6846842451886723,0.6620565732451967,0.663202998593393
ICD_7291,0.8276865786927499,0.832731663292436,0.6466895951736306,0.6575928319958371,0.7553723443178769
ICD_7291,0.9004195428933824,0.8766210535730257,0.7034742379523706,0.696018407850981,0.8369555495930597
ICD_7291,0.9786000601670042,0.9473457407452577,0.6624224536754723,0.6898390939174411,0.804790594433739
ICD_7291,0.8630306282573522,0.8422974038750803,0.6027514208356709,0.6240537925539267,0.7492824678228489
ICD_7291,0.81442138042621,0.7987657633485377,0.613524566838224,0.6434129326536088,0.7333300810628419
ICD_7291,0.8562333829304584,0.7948101893634493,0.694002000146352,0.6998642177069867,0.8221658495337056
ICD_7291,0.8278573228935451,0.8183606930588417,0.6371929653389273,0.6363636363636364,0.7747721377987007
ICD_7291,0.8787716174354221,0.8486312006569586,0.6349163759949915,0.6421364164857591,0.8197022546365181
ICD_7291,0.8759787301509868,0.8141286760819898,0.6134188680472555,0.6211674024928653,0.7347204266978885
ICD_7291,0.8256620403118927,0.858770153913701,0.6946361928921628,0.7084176890992024,0.8178728524851412
ICD_57420,0.4850761437828784,0.5653015261279281,0.4769373368783082,0.49210917872039417,0.4893122260978446
ICD_57420,0.48852355050369534,0.49761771186509585,0.6019058305079233,0.5974664812872487,0.6268995292338464
ICD_57420,0.4944670748266134,0.5751640363929068,0.5338927238578433,0.5539267100844778,0.5714320560040979
ICD_57420,0.476457626980836,0.5811766714637656,0.6507224105828883,0.6904245026058817,0.660967062630599
ICD_57420,0.5127285736354692,0.572407737151499,0.5426332008033109,0.5857664381946647,0.6018326544218683
ICD_57420,0.4775877909765755,0.4906578530136352,0.5610491824605053,0.577928466310543,0.5887585270466944
ICD_57420,0.46935954663349355,0.5418689172378467,0.6085242009577936,0.6436487222642308,0.6733826052312771
ICD_57420,0.46647315657243216,0.59003097787643,0.5509427519086763,0.5742127472741908,0.6271922335780667
ICD_57420,0.4782219837223862,0.48149458090429376,0.5064842142921027,0.5206071989007326,0.5016139392313259
ICD_57420,0.4611150409379548,0.5813677423551318,0.626200291078209,0.6487954403167712,0.6592352285939622
ICD_4260,0.5875714483173565,0.5567521200738266,0.71568651364734,0.7115154767422007,0.7269962842809636
ICD_4260,0.6013692058768528,0.5713670105942712,0.6854485287541365,0.6896195656592758,0.6695124033465863
ICD_4260,0.49738598759258806,0.5827824800188631,0.713353009569806,0.7134993617419161,0.7259555577237359
ICD_4260,0.5296607068809913,0.5729118390776562,0.7020432389361824,0.7021408070509224,0.7267442333178851
ICD_4260,0.573789952110317,0.5814205917506159,0.7235976616175167,0.7236057922937451,0.7486157523721249
ICD_4260,0.6175980356286233,0.6184273646039141,0.6899610540608663,0.6910993487328341,0.7095153303900285
ICD_4260,0.6201632639786651,0.6359205145091917,0.722296753420982,0.7267117106129717,0.7291021294241042
ICD_4260,0.5764730752656698,0.61128863087543,0.7059784862306998,0.6977095885064761,0.7246302574985162
ICD_4260,0.6061500434991178,0.5544958574204617,0.6722443105593092,0.673333821173907,0.6620565732451968
ICD_4260,0.5357953020952753,0.6114390483856542,0.7144913042417739,0.7156783829711117,0.6705856526087274
ICD_4160,0.6636601394849785,0.6471549758583691,0.6439696217811159,0.648286614806867,0.720225321888412
ICD_4160,0.6070488532725322,0.5955396660407726,0.7206779774678111,0.7233100858369099,0.7932034603004293
ICD_4160,0.6510193133047211,0.6612166376072961,0.6952789699570816,0.7282054721030042,0.8048048551502146
ICD_4160,0.6990091872317598,0.690148873390558,0.71267267972103,0.7249111453862661,0.7862878889484979
ICD_4160,0.5752120775214592,0.6718498524678111,0.6977015155579399,0.7098645386266094,0.7717023202789699
ICD_4160,0.654665705472103,0.6011810957618025,0.6950610246781115,0.6914146325107297,0.7542583154506438
ICD_4160,0.5792063438841202,0.6665018106223176,0.6131555123390557,0.6198196083690987,0.69357732027897
ICD_4160,0.6381856893776824,0.6700057001072961,0.6581528299356224,0.6704248256437768,0.7929771325107297
ICD_4160,0.6239018910944206,0.6470082819206009,0.7284401824034334,0.7315584763948498,0.782289431330472
ICD_4160,0.6887489940987124,0.6658940785944205,0.6471298283261803,0.6615225992489271,0.7459344822961373
ICD_V1255,0.8970711507510729,0.8822676368025751,0.8235062365879828,0.8155260863733906,0.8531132644849785
ICD_V1255,0.8396341872317596,0.8620993159871244,0.8052239806866953,0.7967827923819742,0.8201616148068669
ICD_V1255,0.8853104881974249,0.9125285005364807,0.8350657188841202,0.8336742221030043,0.8741030713519314
ICD_V1255,0.8213938438841202,0.8289464860515021,0.8479496378755365,0.8456863599785408,0.8569524543991416
ICD_V1255,0.849089659334764,0.8991164833690987,0.8596851528969958,0.8497099651287553,0.9007259254291846
ICD_V1255,0.8501290906652361,0.8330664900751072,0.7644682135193133,0.7481642301502146,0.7723561561158799
ICD_V1255,0.8156602065450645,0.8658295332618025,0.7838234307939914,0.7782239136266095,0.8264736453862662
ICD_V1255,0.8662151287553648,0.9142259589592274,0.8394497719957081,0.8434566121244635,0.8761986990343347
ICD_V1255,0.822785340665236,0.9063925026824035,0.8414448095493563,0.8369266362660943,0.8987308878755366
ICD_V1255,0.857790705472103,0.8748868361051502,0.8309331410944206,0.8219219420600858,0.8627363868025751
ICD_7455,0.75900700777897,0.6354152695815449,0.575995842274678,0.5600774543991417,0.6667281384120172
ICD_7455,0.7228322827253219,0.6955723578326181,0.6234827655579399,0.6053513948497854,0.6855384924892705
ICD_7455,0.7231005230686696,0.6840547880901287,0.5207718615879828,0.511978607832618,0.6472974785407726
ICD_7455,0.6904003487124464,0.6589826984978541,0.6286296271459227,0.635025482832618,0.7464122854077253
ICD_7455,0.7250117355150215,0.5962899007510729,0.5877062097639485,0.5885696083690987,0.7351881035407725
ICD_7455,0.6712966067596566,0.698091302306867,0.5548886802575107,0.5619635193133048,0.7024879291845494
ICD_7455,0.6912427910407725,0.7249991617489271,0.5956779774678111,0.5778986722103004,0.7162352467811158
ICD_7455,0.698849919527897,0.6536975254828327,0.5706729479613734,0.5445446620171674,0.6600305123390559
ICD_7455,0.680232363197425,0.6974709965128756,0.6410776555793992,0.6432068133047211,0.7344672076180258
ICD_7455,0.6813723846566524,0.6349835702789699,0.5767754157725322,0.5806062231759658,0.7276857564377682
ICD_5609,0.6112778299356223,0.6387557001072961,0.7478121646995709,0.7608888814377682,0.750695748390558
ICD_5609,0.5729362258583691,0.6864689511802575,0.6940299758583691,0.686024678111588,0.7172830606223176
ICD_5609,0.6141488398605149,0.6264292180793991,0.697089592274678,0.6969973846566524,0.71115544527897
ICD_5609,0.5620976394849786,0.635675127414163,0.6389401153433477,0.6431565182403433,0.67578125
ICD_5609,0.5677013479077254,0.6266262070815452,0.6743310756437768,0.6854881974248926,0.7180626341201717
ICD_5609,0.6805215598175965,0.6800479479613734,0.6708104211373391,0.6778601126609441,0.6996630230686696
ICD_5609,0.6399837379291844,0.6120615946888412,0.6819172478540773,0.6687399409871245,0.6938958556866953
ICD_5609,0.47140725590128757,0.5185630700107297,0.6730234039699571,0.6686561158798284,0.7085149543991416
ICD_5609,0.5983603809012875,0.6657180458690988,0.6173551502145923,0.6221331813304721,0.6522683074034334
ICD_5609,0.5654757913090128,0.6817747451716738,0.7266882376609443,0.7384405177038627,0.7627749463519313
ICD_70709,0.5930458690987124,0.7187793387875536,0.7230669930257511,0.7242489270386268,0.7903031115879828
ICD_70709,0.537260260193133,0.7632150281652361,0.693552172746781,0.6998222907725322,0.7668739940987124
ICD_70709,0.6135997854077253,0.7184733771459227,0.6091067596566523,0.6106575241416309,0.6865946888412017
ICD_70709,0.6461323095493563,0.7179243226931331,0.6921942060085836,0.6883717811158798,0.7776203728540773
ICD_70709,0.5578225590128756,0.7197391362660945,0.6227870171673819,0.6312868830472103,0.7039297210300429
ICD_70709,0.6734760595493563,0.7358545131437767,0.6960417784334764,0.6972320949570816,0.7752229747854078
ICD_70709,0.6965531115879828,0.6661120238733905,0.6689495037553648,0.6848595091201717,0.6920936158798283
ICD_70709,0.6305492221030042,0.7066791845493563,0.704231491416309,0.6972404774678111,0.7466218481759657
ICD_70709,0.6005565987124463,0.7364496714055795,0.695614270386266,0.6824788760729614,0.7486755633047211
ICD_70709,0.6511450509656652,0.7582819206008584,0.6781367355150215,0.6775164297210301,0.7173501207081545
ICD_3314,0.7318099517167382,0.7316800228004292,0.7674356223175967,0.7802357162017168,0.7973108905579399
ICD_3314,0.6826968213519314,0.7497736722103004,0.7589860515021459,0.7536044796137339,0.7721382108369099
ICD_3314,0.7203929721030042,0.6857145252145923,0.80099919527897,0.8072944608369099,0.799892703862661
ICD_3314,0.7072827253218884,0.7302843347639485,0.838955203862661,0.8417046673819742,0.8478909603004292
ICD_3314,0.6630230686695279,0.7135151220493562,0.7711658395922748,0.7758013680257511,0.787436292918455
ICD_3314,0.6735934146995708,0.6463167247854077,0.6914230150214593,0.7030076448497854,0.7128235649141631
ICD_3314,0.7529338787553648,0.6856516563841202,0.773068669527897,0.7887942596566524,0.7741332483905579
ICD_3314,0.6619626810622318,0.6566314042381975,0.77300160944206,0.7732782322961373,0.798719152360515
ICD_3314,0.7212647532188842,0.6368444876609443,0.8084177172746779,0.7999681464592274,0.7837815182403434
ICD_3314,0.655554251609442,0.688325677306867,0.7429419259656652,0.7502514753218884,0.7787520118025751
ICD_56722,0.7366298953862661,0.7577999262339056,0.8069423953862661,0.8105636400214592,0.8323833154506437
ICD_56722,0.6980787285407725,0.800844118830472,0.8054670734978541,0.8202035273605149,0.8425177709227467
ICD_56722,0.6840799356223175,0.7488180659871244,0.8112510059012876,0.8223326850858369,0.8424339458154506
ICD_56722,0.6963435488197424,0.728821586641631,0.757225724248927,0.752104010193133,0.7900264887339057
ICD_56722,0.6041526958154506,0.7429922210300428,0.7572089592274679,0.7642586507510729,0.8069507778969957
ICD_56722,0.6723108905579399,0.708183845225322,0.7366634254291846,0.7478456947424893,0.7743595761802576
ICD_56722,0.6983385863733906,0.7277863465665236,0.7782322961373391,0.7828594420600858,0.8127682403433476
ICD_56722,0.7326901153433476,0.755251642972103,0.7085233369098712,0.7153131706008584,0.7314327387339055
ICD_56722,0.7291107832618026,0.7428539096030043,0.8375469420600858,0.8352585166309013,0.8370272263948498
ICD_56722,0.6296187634120172,0.7203678245708155,0.7658010327253219,0.760805056330472,0.7858603809012875
ICD_V173,0.5139836849799739,0.682146904384986,0.6313030389536243,0.6354380228202666,0.6734141298800163
ICD_V173,0.7041410392823467,0.6405851261689115,0.6739418161056757,0.6727999377157242,0.6894523309025165
ICD_V173,0.6125658526457841,0.6932888692808761,0.6675663284284465,0.6588378792204084,0.7074628673258418
ICD_V173,0.6431803043278921,0.622976842360228,0.6659140650005623,0.6625662851754772,0.7194093374510159
ICD_V173,0.5402814903243107,0.6138072128651632,0.7059922663690862,0.6903433420704331,0.7186134828155952
ICD_V173,0.5282182371819826,0.6402261265235858,0.603543283246395,0.6209915310686078,0.654123305564927
ICD_V173,0.566609572747169,0.6585870119983737,0.6340539278021436,0.641891365842265,0.668708206818398
ICD_V173,0.611514805491397,0.7088729141255548,0.6816754470194378,0.6865024783951418,0.7069611328817722
ICD_V173,0.6076523153314475,0.6922032197510359,0.7627488127059924,0.7635879203107293,0.7762004861633751
ICD_V173,0.5890794903070096,0.6839765049870674,0.6827481206584832,0.6831027950068773,0.7062777359665742
ICD_04112,0.5381707454216732,0.760114706874627,0.6795300997413471,0.6790543170788675,0.7390634867083625
ICD_04112,0.49329146445903505,0.7437953615515704,0.6882931513248384,0.7028347996089932,0.7514424865267001
ICD_04112,0.5621328904229275,0.7931037465722022,0.6850924315954291,0.6885959221100528,0.6759141515065008
ICD_04112,0.5140615403247433,0.7387866677047379,0.6077647730516701,0.6061211602176491,0.6691147847299717
ICD_04112,0.5746502997430774,0.7688907343489131,0.7006894523309025,0.7024022699158298,0.7454476249794548
ICD_04112,0.5987508542461439,0.7305513023469061,0.6054896668656302,0.6222199153971919,0.7102829609252674
ICD_04112,0.5756537686312165,0.7023979446188982,0.7541674235936296,0.7677488559589616,0.8206645386205764
ICD_04112,0.5972802532893883,0.7145174266213377,0.7131117051185563,0.7163210754418291,0.7595999965397625
ICD_04112,0.5412027785707489,0.7641804859903633,0.6424536544433777,0.639607609062362,0.689149560117302
ICD_04112,0.5753942508153184,0.6607410098703276,0.548369795586467,0.5603335668993675,0.6757757420046886
ICD_53789,0.7842628396439415,0.8697609840915579,0.8850682099326118,0.8797740464882915,0.9159162276490281
ICD_53789,0.8565731537470047,0.8664521319388576,0.9204404882395176,0.9170062024757999,0.9371707367710794
ICD_53789,0.8677064680490316,0.9040346369778286,0.9213747523767506,0.9187276706545904,0.9504320971634702
ICD_53789,0.8284327719097916,0.9067509234508949,0.9284076851875882,0.9286152994403066,0.938156904471492
ICD_53789,0.7875760170935735,0.9067119957785101,0.8917205166134655,0.8883727367883805,0.9312796823501933
ICD_53789,0.837749461500532,0.8725854029879152,0.9112016539935467,0.9105615100476648,0.9293765517002743
ICD_53789,0.8084758518672307,0.9094672099239612,0.8881997249111151,0.8876374363100027,0.9251723630827257
ICD_53789,0.8785370115658439,0.8954229707869445,0.9306308878104482,0.9309250080017993,0.9531483836365366
ICD_53789,0.8210105623751071,0.9151679512798554,0.943053140598102,0.943053140598102,0.9539788406474105
ICD_53789,0.8090381404683432,0.8581648630178462,0.8570748881910744,0.851590411681762,0.9146705421327174
ICD_9975,0.5109559771278298,0.5865275651173454,0.6259050683829446,0.618872135572107,0.6720300348618932
ICD_9975,0.5106056280763674,0.5326776183184976,0.6171766191749064,0.6112509623785674,0.6258099118504485
ICD_9975,0.6285391742143097,0.5630931063417504,0.6473325893822611,0.6500402252614642,0.6745819600515576
ICD_9975,0.5074351854254795,0.5949964965094854,0.6097544096402218,0.6207839168158893,0.6698673863960761
ICD_9975,0.5074049083469581,0.5641960570593172,0.6105502642756425,0.6170382096730941,0.6653344752117233
